id,location.city.name,location.city.normalized_name,location.district.name,location.region.name,location.region.normalized_name,title,price,currency,floor_select,furniture,builttype,m,rooms,rent
764147326,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka do wynajęcia,1320.0,PLN,3,yes,blok,28,one,230
764145977,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie 50m2,1800.0,PLN,6,yes,blok,50,two,100
761362281,Lublin,lublin,,Lubelskie,lubelskie,Mieszknie na wynajem 4 pokoje Czechów Paganiniego,2900.0,PLN,1,yes,blok,64,four,1
645051413,Lublin,lublin,,Lubelskie,lubelskie,CHODŹKI 5 Lublin - 2 pok. z aneksem kuchennym - I piętro,2050.0,PLN,4,yes,blok,46.6,two,550
741129899,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę kawalerkę,850.0,PLN,6,yes,blok,29,one,280
648273028,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie 3 pokoje,2100.0,PLN,Parter,yes,blok,68,three,1
711879313,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie - kawalerka 1800 zł bez dodatkowych opłat,1800.0,PLN,Parter,yes,wolnostojacy,23,one,1
621651104,Chełm,chelm,,Lubelskie,lubelskie,wynajem kawalerki,800.0,PLN,4,yes,blok,28,one,330
685156669,Międzyrzec Podlaski,miedzyrzec-podlaski,,Lubelskie,lubelskie,wynajmę mieszkanie w bloku 52m2.,1000.0,PLN,4,yes,blok,52,two,400
764115745,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie 3pokojowe do wynajęcia ,Czechów",2000.0,PLN,5,yes,blok,60,three,500
763454589,Lublin,lublin,,Lubelskie,lubelskie,Pokój LSM Apartamentowiec Lublin!,850.0,PLN,7,yes,apartamentowiec,32,two,1
753412542,Rudnik,rudnik_142363,,Lubelskie,lubelskie,Wynajmę 2 pokojowe mieszkanie na Kalinowszczyznie,2000.0,PLN,5,yes,blok,39,two,400
765920633,Lublin,lublin,,Lubelskie,lubelskie,KAWALERKA blisko centrum do wynajęcia,1800.0,PLN,1,yes,apartamentowiec,27,one,1800
758304980,Świdnik,swidnik,,Lubelskie,lubelskie,"Mieszkanie 55 m2 , 2 pokoje z balkonem po remoncie Świdnik",2100.0,PLN,Parter,yes,blok,55.44,two,365
764097136,Lublin,lublin,,Lubelskie,lubelskie,"2 pokoje, ścisłe centrum,",2100.0,PLN,2,yes,blok,52,two,400
764103648,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2 pokoje kuchnia łazienka ul. Józefa Sowińskiego 4,1600.0,PLN,3,yes,blok,45,two,450
732074929,Lublin,lublin,,Lubelskie,lubelskie,"Wynajmę mieszkanie, Czuby/Poręba, 2 pokoje, 41 m2",1550.0,PLN,4,yes,blok,41,two,450
764096585,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajem mieszkania Biała Podlaska,1800.0,PLN,2,yes,blok,53,two,400
764095753,Poniatowa,poniatowa,,Lubelskie,lubelskie,"Wynajmę mieszkanie Ponitowa 58,6m2",1250.0,PLN,2,yes,blok,58.6,two,600
764091108,Tomaszów Lubelski,tomaszow-lubelski,,Lubelskie,lubelskie,Mieszkanie do wynajęcia,1400.0,PLN,1,yes,blok,56,three,320
755601053,Dęblin,deblin,,Lubelskie,lubelskie,Wynajem pokoju 1os,700.0,PLN,2,yes,pozostale,1,four,700
764087568,Lublin,lublin,,Lubelskie,lubelskie,Komfortowe 2pok Ruczaj Zielone Wzgórze Botanik Relaksowa Parking Winda,2200.0,PLN,1,yes,blok,50,two,1
662392053,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia,2000.0,PLN,3,yes,wolnostojacy,60,one,200
754502376,Zamość,zamosc,,Lubelskie,lubelskie,"Mieszkanie do wynajęcia w bloku-ul. Młyńska 6e, Zamość",1800.0,PLN,Parter,yes,blok,37,two,175
765918398,Lublin,lublin,,Lubelskie,lubelskie,mieszkanie po generalnym remoncie do wynajęcia rogatka warszawska,2600.0,PLN,5,yes,blok,60,three,2600
658204548,Chełm,chelm,,Lubelskie,lubelskie,Wynajmę mieszkanie 41m KAWALERKA 2pokoje CENTRUM Wojsławicka PWSZ,1700.0,PLN,2,yes,apartamentowiec,41,two,400
761358470,Lublin,lublin,,Lubelskie,lubelskie,Komfortowe Relaksowa Botanik blisko Centrum parking winda nowy blok,2500.0,PLN,1,yes,blok,40,two,1
624010628,Chełm,chelm,,Lubelskie,lubelskie,Wynajem mieszkanie centrum 2 pokoje kuchnia łazienka do wynajęcia,1000.0,PLN,4,yes,blok,55,two,740
764064006,Lublin,lublin,,Lubelskie,lubelskie,2 pokojowe mieszkanie w ścisłym centrum miasta,2800.0,PLN,2,yes,apartamentowiec,46,two,350
764059166,Puławy,pulawy,,Lubelskie,lubelskie,Mieszkanie wynajmę 35 m 1/2 pokoje umeblowane zadbane,1400.0,PLN,7,yes,blok,34,two,470
764043861,Chełm,chelm,,Lubelskie,lubelskie,Do wynajęcia połowa domu w Chełmie,1400.0,PLN,3,no,pozostale,80,two,800
764040394,Lublin,lublin,,Lubelskie,lubelskie,"Wiercieńskiego11,Śródmieście,2p.,balkon,0%PROWIZJI",1500.0,PLN,2,yes,blok,50,two,400
764036717,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Mieszkanie do wynajęcia,1200.0,PLN,3,yes,blok,61.9,three,420
764029990,Lublin,lublin,,Lubelskie,lubelskie,"Narutowicza 56C,Centrum,2pokoje,KUL,0%PROWIZJI",1450.0,PLN,1,yes,blok,23,two,1
764023877,Lublin,lublin,,Lubelskie,lubelskie,"Turkusowa 8,Czuby,nowe, 2 pokoje,balkon,0%PROWIZJI",1800.0,PLN,2,yes,blok,36,two,1
764027147,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia ul.Pielgrzymia Lublin,2100.0,PLN,Parter,yes,blok,45,two,1
765665219,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 3 pokojowe w  Lublinie w doskonałej lokalizacji,2400.0,PLN,1,yes,blok,54.2,three,450
759353354,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajecia,1250.0,PLN,1,yes,szeregowiec,33,one,350
659211134,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2pok ul. Szafirowa garaż budynek 2020!,2500.0,PLN,3,yes,blok,38,two,350
699779388,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę mieszkanie,1400.0,PLN,1,yes,blok,50.6,two,1
761159534,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę mieszkanie,1700.0,PLN,Parter,yes,blok,38.56,two,1
764007838,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie dwupokojowe Chodźki,2500.0,PLN,3,yes,blok,55,two,650
764009287,Lublin,lublin,,Lubelskie,lubelskie,"Mała kawalerka z miejscem post., Czuby, os. Górki",1000.0,PLN,4,yes,blok,16,one,
761220267,Lublin,lublin,,Lubelskie,lubelskie,"Przestronne mieszkanie 3 min od UMCS, KUL i UP.",2200.0,PLN,1,yes,blok,55,two,
760458053,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie na ul. Godebskiego,2400.0,PLN,2,yes,blok,48,three,
763996965,Lublin,lublin,,Lubelskie,lubelskie,*** Lublin 4 minuty do Centrum ! Okazja ***,2000.0,PLN,Parter,no,blok,53.34,two,
763995001,Świdnik,swidnik,,Lubelskie,lubelskie,Wynajmę mieszkanie,1500.0,PLN,,yes,blok,54,two,
683376619,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Do Wynajęcia mieszkanie 3 pokojowe Sidorska przy PSW od lipca,1400.0,PLN,,yes,blok,64,three,
765867962,Lublin,lublin,,Lubelskie,lubelskie,Wynajme mieszksnie,2000.0,PLN,Parter,yes,wolnostojacy,58,three,10
762273010,Marysin,marysin_90731,,Lubelskie,lubelskie,"Wynajmę, widne, 3 pokojowe mieszkanie. 70m2. Garaż. Kom. Lokatorska.",3500.0,PLN,3,yes,blok,70,three,550
765673247,Lublin,lublin,,Lubelskie,lubelskie,Centrum ul. Popiełuszki 28. Mieszkanie 2 pokojowe. Bezpośrednio,2200.0,PLN,Parter,yes,apartamentowiec,46,two,407
699438686,Lublin,lublin,,Lubelskie,lubelskie,"wynajem Lublin, ul. Wajdeloty, 2 pokoje",1450.0,PLN,1,yes,blok,38,two,411
763975296,Lublin,lublin,,Lubelskie,lubelskie,Nowoczesny apartament w sercu miasta,4799.0,PLN,Parter,yes,blok,125,four,1000
676938544,Nałęczów,naleczow,,Lubelskie,lubelskie,"Apartament dwupokojowy w Willa Maria, Nałęczów",200.0,PLN,2,yes,kamienica,42,two,1
763963325,Zamość,zamosc,,Lubelskie,lubelskie,Mieszkanie do wynajęcia 45m2 drugie piętro 2 pokoje os. Orzeszkowej,1600.0,PLN,3,yes,blok,45,two,300
763413066,Lublin,lublin,,Lubelskie,lubelskie,Centrum Śródmieście Lipowa vis a vis CH Plaza V LO 2-pokojowe 47 m2,2000.0,PLN,1,yes,blok,47,two,400
758169420,Puławy,pulawy,,Lubelskie,lubelskie,Wynajmę mieszkanie 3 pokojowe dla Firmy/Pracowników - dla 5 osób.,3500.0,PLN,Parter,yes,blok,60,three,10
760302667,Świdnik,swidnik,,Lubelskie,lubelskie,Mieszkanie na wynajem kawalerka,1400.0,PLN,2,yes,blok,40,one,500
696732936,Chełm,chelm,,Lubelskie,lubelskie,"Wynajmę 2-pokojowe mieszkanie oś. DEMOS, II piętro, 44m kw.",1300.0,PLN,8,yes,apartamentowiec,44,two,400
763943299,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 3 pokojowe,2500.0,PLN,Parter,yes,blok,59,three,1
763940788,Krasnystaw,krasnystaw,,Lubelskie,lubelskie,Mieszkanie wynajmę,1500.0,PLN,1,yes,blok,48,three,300
687109198,Tomaszów Lubelski,tomaszow-lubelski,,Lubelskie,lubelskie,Mieszkanie do wynajęcia,1200.0,PLN,Parter,yes,blok,66,three,650
765857993,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie po remoncie 3 Pokojowe Lublin Czuby os.Widok,2600.0,PLN,Parter,yes,blok,63,three,1
764887303,Puławy,pulawy,,Lubelskie,lubelskie,Wynajem lokalu Pulawy,2500.0,PLN,3,no,szeregowiec,77,one,2500
763942779,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia Kalina 1 lipca,1600.0,PLN,1,yes,blok,39,two,500
632003394,Kraśnik,krasnik,,Lubelskie,lubelskie,Mieszkanie do wynajęcia,1000.0,PLN,2,no,kamienica,40,two,1
755016928,Chełm,chelm,,Lubelskie,lubelskie,Mieszkanie 2 pokoje. Blok z windą. Armii Krajowej 11a.,1400.0,PLN,Parter,yes,blok,38,two,270
733718667,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie 60m2, 2 pokoje, ul. Puławska, bezpośrednio",2050.0,PLN,1,yes,blok,60,two,450
763915473,Puławy,pulawy,,Lubelskie,lubelskie,Kawalerka do wynajęcia,950.0,PLN,2,yes,blok,23,one,200
758064583,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Mieszkanie do wynajęcia Biała Podlaska,1500.0,PLN,6,yes,blok,45,two,450
711458421,Lublin,lublin,,Lubelskie,lubelskie,2-pokojowe mieszkanie - Kalinowszczyzna (ul. Okrzei),1900.0,PLN,1,yes,blok,39,two,350
760495597,Chełm,chelm,,Lubelskie,lubelskie,Wynajme kawalerke 29 m2.,1000.0,PLN,1,yes,blok,29,one,300
757869449,Rejowiec,rejowiec_94029,,Lubelskie,lubelskie,Mieszkanie w domu wielorodzinnym W Rejowcu,1500.0,PLN,3,yes,wolnostojacy,80,two,1
763895631,Lublin,lublin,,Lubelskie,lubelskie,"Kawalerka 30m2, centrum, świetna lokalizacja dla studentów",1900.0,PLN,10,yes,blok,30,one,1
696657035,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę kawalerkę w centrum Lublina,800.0,PLN,7,yes,kamienica,24,one,350
651700999,Lublin,lublin,,Lubelskie,lubelskie,REZERWACJA mieszkanie Czechów Kompozytorów Polskich Parking GRATIS,2650.0,PLN,2,yes,apartamentowiec,41,two,1
764207918,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie- kawalerka, ul. Śliwińskiego, Czechów Północny",2000.0,PLN,1,yes,pozostale,27,one,1
763895585,Lublin,lublin,,Lubelskie,lubelskie,KOMFORTOWE dwupokojowe wynajmę,2550.0,PLN,2,yes,blok,51,two,490
763878685,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie w Lublinie-bezpośrednio,2000.0,PLN,2,yes,blok,50,two,400
738183238,Łuków,lukow,,Lubelskie,lubelskie,Wynajmę mieszkanie os Chącińskiego 38 m2,1000.0,PLN,3,yes,blok,38,two,2000
758043095,Lublin,lublin,,Lubelskie,lubelskie,Słoneczne mieszkanie 3-pokojowe,2000.0,PLN,2,yes,blok,50,three,450
763867262,Poniatowa,poniatowa,,Lubelskie,lubelskie,Wynajmę mieszkanie 3 pokoje Poniatowa centrum,1100.0,PLN,2,yes,blok,50,three,1
703086920,Lublin,lublin,,Lubelskie,lubelskie,APARTAMENT - ACTIVE RESIDENCE - Leszczyńskiego 25 - Centrum Lublina,3200.0,PLN,1,yes,apartamentowiec,41,two,490
763858392,Świdnik,swidnik,,Lubelskie,lubelskie,Mieszkanie do wynajęcia 3 pokoje,1400.0,PLN,2,yes,blok,48,three,450
681321177,Łęczna,leczna,,Lubelskie,lubelskie,Mieszkanie M-3 do wynajęcia od lipca,1300.0,PLN,2,yes,blok,51,two,1
761151980,Lublin,lublin,,Lubelskie,lubelskie,"Nowe mieszkanie do wynajęcia! 2 pokoje, 50m2, os. Fieldorfa okolice UM",2900.0,PLN,1,yes,apartamentowiec,50,two,1
741582684,Opole Lubelskie,opole-lubelskie,,Lubelskie,lubelskie,Mieszkanie do wynajęcia 52m2 od lipca,1500.0,PLN,7,yes,blok,52,two,1
759666003,Zamość,zamosc,,Lubelskie,lubelskie,! Wyremontowane mieszkanie 90m2 trzypokojowe Umeblowane Bezczynszowe !,2200.0,PLN,4,yes,wolnostojacy,90,three,250
765708897,Lublin,lublin,,Lubelskie,lubelskie,"Kawalerka 20m, LSM Pana Tadeusza wynajmę",1400.0,PLN,4,yes,blok,20,one,120
765616328,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę mieszkanie ul.Podmiejska blok 2020r. 1500zł,1500.0,PLN,10,yes,blok,36,two,290
710625505,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie 40 m2,1500.0,PLN,Parter,yes,blok,40,two,490
763834594,Lublin,lublin,,Lubelskie,lubelskie,"Jana Sawy 13,Rury,3 pokoje,balkon,0%PROWIZJI",1350.0,PLN,1,yes,blok,48,three,1
728970764,Lublin,lublin,,Lubelskie,lubelskie,"Lokal usługowy w doskonałej lokalizacji Centrum, ul. Krótka",1000.0,PLN,4,no,kamienica,14,one,250
704431596,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 3 pokoje-centrum od 07,2300.0,PLN,4,yes,kamienica,55,three,2300
763821207,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia Lublin ul. Lipowa,2300.0,PLN,Parter,yes,kamienica,50,two,600
763797997,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie w centrum blisko uczelni niedrogo bez dodatkowych opłat,1500.0,PLN,2,yes,apartamentowiec,56,three,1
763798558,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie na wynajem,2200.0,PLN,Parter,yes,kamienica,60,three,1
701565000,Lublin,lublin,,Lubelskie,lubelskie,1 pokój LSM Blisko miasteczka,700.0,PLN,4,yes,blok,10,four,1
698986358,Lublin,lublin,,Lubelskie,lubelskie,"Centrum, 2 pokoje, nowe budownictwo, 3-go Maja. PARKING!",3500.0,PLN,Parter,yes,apartamentowiec,46,two,1
735814681,Lublin,lublin,,Lubelskie,lubelskie,"Wiktoryn, 3 pokoje. Nowe budownictwo, blisko Centrum. Klimatyzacja.",3400.0,PLN,3,yes,blok,54,three,1
765907415,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie na czechowie do wynajecia, dwa pokoje, nowe budownictwo",2250.0,PLN,4,yes,blok,32,two,1
761774700,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka umeblowana do wynajęcia- FELIN ul. Jagiełły -bezpośrednio!.,1600.0,PLN,2,yes,blok,33,one,1
759353354,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajecia,1250.0,PLN,3,yes,szeregowiec,33,one,200
740897166,Lublin,lublin,,Lubelskie,lubelskie,Atrakcyjne eleganckie mieszkanie 2 pokoje z salonem 66 m2 os. Medyk 3p,2000.0,PLN,2,yes,apartamentowiec,66,two,490
644032218,Lublin,lublin,,Lubelskie,lubelskie,"Unia Art Residence, 2 pokoje z balkonem i basenem w centrum. F-ra Vat.",3500.0,PLN,2,yes,apartamentowiec,40,two,150
693379992,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka w centrum,1600.0,PLN,1,yes,kamienica,30,one,1
762289971,Lublin,lublin,,Lubelskie,lubelskie,"Wynajmę 3 pokojowe mieszkanie z balkonem ul, B Chrobrego.",1999.0,PLN,1,yes,blok,52,three,250
724882452,Lublin,lublin,,Lubelskie,lubelskie,"Wynajmę kawalerkę LSM, balkon, po remoncie, głeboka",1700.0,PLN,4,yes,blok,20,one,300
756932440,Lublin,lublin,,Lubelskie,lubelskie,Przestronne mieszkanie * Grabskiego - dla firm! *,2600.0,PLN,,yes,blok,108,three,1
696738468,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 2 pokoje Centrum Narutowicza,2400.0,PLN,,yes,kamienica,47,two,1
763608796,Puławy,pulawy,,Lubelskie,lubelskie,wynajmę apartament 100 m2 nowocześnie urządzony,3500.0,PLN,,yes,apartamentowiec,100,three,1
763737925,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 5 pokojowe,2100.0,PLN,,yes,blok,70,four,
761774700,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka umeblowana do wynajęcia- FELIN ul. Jagiełły -bezpośrednio!.,1600.0,PLN,4,yes,blok,33,one,1
696657035,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę kawalerkę w centrum Lublina,800.0,PLN,3,yes,kamienica,24,one,350
734357433,Nałęczów,naleczow,,Lubelskie,lubelskie,Apartament z dwoma sypialniami,2500.0,PLN,Parter,yes,blok,50,three,1
701300381,Lublin,lublin,,Lubelskie,lubelskie,Przestrzenne mieszkanie w centrum LSM po remoncie do wynajęcia,2600.0,PLN,4,yes,blok,59,three,552.15
703946253,Łęczna,leczna,,Lubelskie,lubelskie,Mieszkanie 3-pokojowe do wynajecia,1200.0,PLN,4,yes,blok,62,three,550
763734192,Dęblin,deblin,,Lubelskie,lubelskie,Wynajmę mieszkanie domek holenderski klimatyzowane!!!,1500.0,PLN,Parter,yes,pozostale,40,two,50
683867957,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie na Wieniawie, 2 pokoje dostępne od połowy lipca",2000.0,PLN,2,yes,blok,38,two,330
576047004,Puławy,pulawy,,Lubelskie,lubelskie,Kawalerka -mieszkanie,850.0,PLN,2,yes,blok,24,one,350
763718786,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie na wynajem Lublin ul. Jutrzenki,1900.0,PLN,2,no,blok,50,two,400
736235246,Lublin,lublin,,Lubelskie,lubelskie,"Kawalerka w nowym budownictwie, ul Nałęczowska 18a",1650.0,PLN,2,yes,apartamentowiec,30,one,250
763709859,Zamość,zamosc,,Lubelskie,lubelskie,wynajmę mieszkanie młyńska 27 H z garażem podziemnym,2200.0,PLN,3,yes,blok,57,three,600
763708834,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 64 m kw. Bronowice,2000.0,PLN,3,yes,blok,64,two,600
763705448,Siennica Nadolna,siennica-nadolna,,Lubelskie,lubelskie,Wynajmę mieszkanie 4 pokojowe Os. Cukrowni,1450.0,PLN,2,no,blok,72,four,415
765506180,Dęblin,deblin,,Lubelskie,lubelskie,Wynajmę 3 pokojowe mieszkanie,1800.0,PLN,1,yes,blok,45,three,640
765673247,Lublin,lublin,,Lubelskie,lubelskie,Centrum ul. Popiełuszki 28. Mieszkanie 2 pokojowe. Bezpośrednio,2200.0,PLN,Parter,yes,apartamentowiec,46,two,407
737167358,Zamość,zamosc,,Lubelskie,lubelskie,! Wyremontowane mieszkanie 90m2 Umeblowane Bezczynszowe !,2200.0,PLN,2,yes,wolnostojacy,45,three,1
763699181,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie w Centrum,1700.0,PLN,3,yes,kamienica,43,two,1
763697869,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia 60m2 Lublin Kryształowa,2500.0,PLN,1,yes,blok,60,two,500
763687163,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie 2 pokoje Lublin Czechów ul. Wojciecha Żywnego,1700.0,PLN,Parter,yes,blok,53,two,500
650184386,Kraśnik,krasnik,,Lubelskie,lubelskie,Wynajmę kawalerkę. Rezerwacja.,650.0,PLN,Suterena,yes,wolnostojacy,20,one,1
763676045,Zamość,zamosc,,Lubelskie,lubelskie,Mieszkanie na wynajem os. Heweliusza,1800.0,PLN,1,yes,blok,54,two,104
763668671,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Wynajmę mieszkanie Biała Podlaska ul. Ale. Tysiąclecia,1500.0,PLN,4,yes,blok,38,two,450
760918969,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie dwupokojowe blisko centrum UNICKA KUL Bezpośrednio WIKTORYN,2400.0,PLN,2,yes,apartamentowiec,44,two,400
763664855,Drelów,drelow,,Lubelskie,lubelskie,Wynajme mieszkanie w bloku,1000.0,PLN,1,yes,blok,50,one,10
763663428,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie Raabego 3pokoje 47m²,1800.0,PLN,Parter,yes,kamienica,47,three,600
763658761,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie Lublin Czechów dwa pokoje,2000.0,PLN,1,yes,blok,32,two,1
765531644,Zamość,zamosc,,Lubelskie,lubelskie,Mieszkanie 3-pokojowe do wynajęcia,1700.0,PLN,1,yes,blok,55.6,three,400
765665219,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 3 pokojowe w  Lublinie w doskonałej lokalizacji,2400.0,PLN,2,yes,blok,54.2,three,1
651700999,Lublin,lublin,,Lubelskie,lubelskie,REZERWACJA mieszkanie Czechów Kompozytorów Polskich Parking GRATIS,2650.0,PLN,10,yes,apartamentowiec,41,two,1
763649454,Puławy,pulawy,,Lubelskie,lubelskie,Mieszkanie do wynajęcia w Puławach,1300.0,PLN,4,yes,blok,48.87,two,400
763647596,Lublin,lublin,,Lubelskie,lubelskie,Wynajme mieszkabie 75 m os dziasiata,2200.0,PLN,1,yes,pozostale,75,two,1
625870844,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Komfortowe Mieszkanie Super Lokalizacja !,1600.0,PLN,4,yes,blok,39,two,350
763635021,Lublin,lublin,,Lubelskie,lubelskie,Atrakcyjna kawalerka - Montażowa,1750.0,PLN,3,yes,pozostale,37,one,1
636463713,Lublin,lublin,,Lubelskie,lubelskie,Kawalerka/Studio w centrum Lublina - Krakowskie Przedmieście -,2100.0,PLN,4,yes,kamienica,23,one,1
756937242,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia,2200.0,PLN,1,yes,blok,60.4,three,2200
751702849,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie m2 do, ul. Kryształowa",2000.0,PLN,1,yes,blok,54,two,2000
763591698,Lublin,lublin,,Lubelskie,lubelskie,"Mieszkanie-Obywatelska, Chodźki, Centrum, UNIWERSYTET MEDYCZNY",2900.0,PLN,3,yes,blok,60,three,600
763586932,Puławy,pulawy,,Lubelskie,lubelskie,Wynajmę mieszkanie 62 m2 Puławy Nowe Budownictwo,2500.0,PLN,Parter,yes,blok,62,three,2500
763581044,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie obok Politechniki,2000.0,PLN,Parter,yes,blok,53,two,430
765857993,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie po remoncie 3 Pokojowe Lublin Czuby os.Widok,2600.0,PLN,3,yes,blok,63,three,1
755948959,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę pokój ul. Fantastyczna 13,735.0,PLN,1,yes,blok,8,four,1
764431948,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Mieszkanie do wynajęcia 50 m2,1250.0,PLN,2,yes,blok,50,two,650
760746254,Lublin,lublin,,Lubelskie,lubelskie,Nowe mieszkanie 53 m w pełni wyposażone do wynajęcia,4000.0,PLN,3,yes,blok,53,three,4000
757213989,Lublin,lublin,,Lubelskie,lubelskie,"Studio 1 os. dla studenta od IX 2022, 3 min do Uniwersytetu Medycznego",1615.0,PLN,6,yes,apartamentowiec,16,one,185
756259144,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę mieszkanie,2000.0,PLN,Parter,yes,blok,57,three,600
763548599,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie 4 pokojowe ul Fantastyczna,1900.0,PLN,Parter,yes,blok,60,four,1
763547581,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie na LSM (2 pokoje) Leszka Czarnego,1800.0,PLN,4,yes,blok,37,two,1
678753914,Chełm,chelm,,Lubelskie,lubelskie,"mieszkanie 2-pok, po remoncie, centrum Chełma, gotowe dla studentów,",1200.0,PLN,2,yes,blok,43,two,350
763537397,Lublin,lublin,,Lubelskie,lubelskie,Lsm 3 pokoje. Mieszkanie w całości lub na pokoje.,2040.0,PLN,2,yes,blok,58,three,150
763534349,Lublin,lublin,,Lubelskie,lubelskie,Wynajmę trzypokojowe mieszkanie w centrum Lublina,3000.0,PLN,3,yes,blok,70,three,1
763531452,Turka,turka_56683,,Lubelskie,lubelskie,"Mieszkanie 52 m2, 2 pokoje, IIIp, nowy piec gazowy",1900.0,PLN,1,yes,blok,52,two,300
756782998,Rudnik,rudnik_142363,,Lubelskie,lubelskie,"Słoneczne mieszkanie do WYNAJĘCIA Laurowa, Ponikwoda",2200.0,PLN,5,yes,blok,50,two,1800
765920633,Lublin,lublin,,Lubelskie,lubelskie,KAWALERKA blisko centrum do wynajęcia,1800.0,PLN,Parter,yes,apartamentowiec,27,one,190
660634132,Lublin,lublin,,Lubelskie,lubelskie,Komfortowe mieszkanie z ogródkiem  na Botaniku,1700.0,PLN,1,yes,blok,45,one,1
698066993,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie do wynajęcia Lublin / Awesome flat for rent in Lublin,1900.0,PLN,1,yes,kamienica,47,two,300
763529522,Janów Lubelski,janow-lubelski,,Lubelskie,lubelskie,Wynajmę mieszkanie,1000.0,PLN,Parter,yes,blok,46,two,420
712262612,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,"Świetne miejsce, wygodne dwa pokoje z balkonem; po remoncie",1250.0,PLN,2,yes,blok,33,two,1
687708867,Lublin,lublin,,Lubelskie,lubelskie,Mini kawalerka NOWA,1650.0,PLN,4,yes,blok,17,one,420
734145977,Tomaszów Lubelski,tomaszow-lubelski,,Lubelskie,lubelskie,Wynajmę mieszkanie,1500.0,PLN,4,yes,blok,60,three,300
752465020,Parczew,parczew,,Lubelskie,lubelskie,Wynajmę mieszkanie,1250.0,PLN,3,yes,blok,38,two,1500
751257784,Snopków,snopkow,,Lubelskie,lubelskie,Wynajmie Apartament na poddaszu domu jednorodzinnego,1500.0,PLN,1,yes,wolnostojacy,65,one,1
